PID,Section,Stage,Group,Condition,Code,Time_HH,Fear.rating,Repeat,TOAccuracy,Recall,Segment,Analytic,Clout,Authentic,Tone,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,States,Motives,Narrativity_Overall,Narrativity_Staging,Narrativity_PlotProg,Narrativity_CogTension,Peak_Staging,Peak_PlotProg,Peak_CogTension,Valley_Staging,Valley_PlotProg,Valley_CogTension,Staging_1,Staging_2,Staging_3,Staging_4,Staging_5,PlotProg_1,PlotProg_2,PlotProg_3,PlotProg_4,PlotProg_5,CogTension_1,CogTension_2,CogTension_3,CogTension_4,CogTension_5,Event.Int,Place.Int,Time.Int,Perceptual.Int,Emo.Tho.Int,Event.Ext,Place.Ext,Time.Ext,Perceptual.Ext,Emo.Tho.Ext,Semantic,Repetition,Other,Internal,External,Total,Percent_Internal,ContextualScore,PerceptualBias,WordCount,Age
1098,Asylum,Delay,Role-assignment,Baseline,1,06:15pm,3,0,0.5,there was a scientist talking crazy. a mirror people get ready in before plays or movies. like a dressing room. but nobody was sitting in it. this may have been the one with the man on the type writer. ,1,85.57,26.18,81.58,91.4,0,0,0,0,15.38,7.69,7.69,0,0,0,5.13,0,5.13,0,7.69,5.13,0,2.56,0,0,0,0,0,0,7.69,2.56,0,0,0,0,2.56,5.13,0,0,0,2.56,0,0,2.56,0,0,0,0,0,2.56,12.82,12.82,0,0,12.82,0,0,0,2.56,15.38,38.83,36.56,18.03,61.88,5,4,3,3,5,1,28,28,0,28,100,40,20,60,100,0,0,0,100,100,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,6,1,6,1,39,18
1098,DevilsDen,Immediate,Role-assignment,Test,1,06:15pm,4,0,0.6,there was a man with chainsaw they were growling. there was a man typing in the beginning . we walked down a ramp. ,1,89.52,99,95.15,1,4.55,4.55,0,0,0,0,0,0,0,0,0,0,0,0,4.55,0,4.55,0,0,0,0,0,0,0,22.73,4.55,0,0,0,0,4.55,18.18,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,27.27,0,4.55,18.18,0,4.55,0,0,0,NA,62.3,1.24,NA,4,2,1,2,5,1,80,0,50,100,100,66.67,100,41.67,41.67,0,50,50,50,50,50,1,0,0,2,0,0,0,0,1,0,0,0,0,3,1,4,0.75,3,0.666666667,22,18
1098,DevilsDen,Delay,Role-assignment,Test,1,06:15pm,4,1,0.6,there was bodies hanging. and a man who chased us with a chainsaw. it smelled like gas. a man writing on a type writer. ,1,94.18,99,15.38,20.23,4.17,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4.17,0,0,0,0,4.17,20.83,0,0,0,8.33,0,0,0,0,0,0,0,0,0,4.17,12.5,0,4.17,8.33,0,0,0,0,4.17,NA,-23.39,-44.8,NA,5,1,1,1,4,1,0,40,80,40,100,100,66.67,33.33,0,0,50,50,50,50,50,1,0,0,3,0,0,0,0,1,0,0,0,0,4,1,5,0.8,4,0.75,24,18
1098,GhostlyGrounds,Delay,Role-assignment,Share,1,06:15pm,5,0,0.4,there were men in a cage. one ran and jumped out at us. i cannot remember much about this attraction. ,1,39.7,40.06,99,20.23,5,5,0,0,10,0,10,5,0,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,5,0,0,0,0,0,0,0,0,0,5,25,0,10,15,0,0,0,0,5,16.73,31.79,-12.55,30.94,3,4,4,4,2,1,50,50,100,0,50,66.67,0,33.33,100,33.33,0,0,0,100,0,1,0,0,2,0,0,0,0,0,0,0,0,1,3,1,4,0.75,3,0.666666667,20,18
1099,Infirmary,Delay,Role-assignment,Baseline,1,08:30pm,1,0,0.5,"Delerium was the first Section of the tour I believe.  The first thing I remember was walking through a section that was almost like a ballet studio, there were bright neon lights/lasers shining back and forth, it was a smoke filled room with the layer falling just above an arm rest, and there were mirrors on either side.  After walking through there I remember walking through a room where people kept running past us on either side.  Then, I remember being handed 3D glasses and going through a section that again was filled with very bright neon colors with pictures and objects that popped off the walls even more.  There was a large spider on the wall somewhere in that section.  At the end we walked through a tube that was spinning on a platform that was slanted making it very difficult to walk.  I felt dizzy and as if the platform (bridge) was shaking a little.  I thought I was going to fall over.",1,74.61,21.3,99,37.57,1.2,1.2,0,0,7.83,0,7.83,3.61,0.6,0,1.81,0,1.81,1.81,2.41,1.81,0.6,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,1.2,0,0,0,0,1.81,24.1,0,6.02,15.06,3.01,0,1.2,1.2,1.81,4.95,-0.58,39.63,-24.21,4,2,2,3,1,4,19.85,75,0,100,50,0,100,100,22.73,100,97.06,100,100,0,100,5,1,0,10,0,1,0,0,1,0,1,0,0,16,3,19,0.842105263,16,0.625,166,23
1099,Asylum,Immediate,Role-assignment,Baseline,1,08:30pm,1,0,0.75,"First walking in was a clothing rack on the right.  Then we walked into a room with a man mouthing whatever was being said on a loud speaker, some type of news story.  There was also a type writer directly in front of him.  After exiting that room we walked immediately to the left and walked around a woman in a red dress singing (high pitched, like an opera).  After there was a cut out section of the wall she was able to walk in and out of the room.  After that I remember walking around and a guy kept saying to the girl in from of me who he scared and she screamed a little cry and the guy kept saying ""I got you didnt I, I got you good, I know I got you"", then she started to laugh and say ""yeah you did, you got me.""  After that we had walked outside and awaited the next.",1,79.57,92.68,94.72,28.64,2.52,1.89,0.63,0,1.89,0,1.89,1.26,0,0,0,0,0.63,0.63,3.14,1.89,1.26,2.52,1.26,1.26,0.63,0,0.63,0,17.61,5.03,0,0,0,0,5.03,12.58,0,0,3.14,3.14,0,0,2.52,0,0,0,0,0,0,3.77,21.38,0,4.4,13.21,0.63,3.14,0,2.52,3.77,30.76,58.5,16.4,17.37,3,5,5,5,1,1,77.45,66.18,100,43.64,0,0,11.79,0,58.94,100,0,96.88,96.88,0,100,9,1,0,9,0,0,0,0,0,0,0,0,0,19,0,19,1,19,0.473684211,159,23
1099,Asylum,Delay,Role-assignment,Baseline,1,08:30pm,1,1,0.5,"I remember first walking in to the right there was a coat rack that had some costumes, black and white.  Then when we walked into the first room it was gray and there was a man standing behind a desk at the other corner of the room.  It was almost like a monochromatic scene, there was an announcement being played on a loudspeaker that he was mouthing (but not saying himself).  There was also a typewriter on the desk in front of him and he was smacking some metal object to jump scare people.  After leaving that room and entering the other there was a woman in a red dress singing opera music and she was going back and forth between that room and another.  We had to walk around her cage in the center.  I do not recall anything off the top of my head after this.  I think there may have been a dentist chair and a head with a bunch of teeth all over it in this section but am not entirely sure when or where it was in relation to the others, or if it was even in ""Asylum"".",1,48.63,21.33,96.81,27.02,1.55,1.55,0,0,10.82,0.52,10.31,2.06,0,0,3.09,0.52,6.19,1.03,1.55,1.03,0.52,0.52,0,0.52,0.52,0,0,0,5.67,0.52,0,0,0,0,0.52,5.15,0,0,1.55,2.58,1.03,0,0.52,0,0,0,0,0,0,3.61,21.65,0,3.61,14.95,2.06,1.03,0,1.55,3.61,9.71,13.5,8.27,7.35,2,4,4,3,3,3,33.33,100,0,66.67,75.44,33.33,50,0,100,91.23,33.33,66.67,0,100,68.42,5,1,0,16,0,0,0,0,0,0,0,0,4,22,4,26,0.846153846,22,0.727272727,194,23
1099,DevilsDen,Immediate,Role-assignment,Test,1,08:30pm,3,0,0.75,"Machine shop was definitely the scariest.  When we first walked in there someone swung a sledgehammer directly at the girl in front of me and she shrieked.  We continued walking through and there was another person swinging something smaller like a hammer or mallet, not as bad as the sledgehammer.  After we stepped outside and there was a woman who ran up besides us with a chainsaw, but just before we stepped outside I could smell gas to the left (still inside), so I figured something like that was going to happen.  I remember seeing a couple other area there than included different limbs and heads cut off their bodies.",1,56.07,61.66,99,5.35,4.55,4.55,0,0,13.64,0,13.64,1.82,0,0.91,3.64,0.91,7.27,0.91,1.82,0,1.82,1.82,0,1.82,0.91,0,0,0,10.91,0,0,0,0,0,0,10.91,0,0,2.73,0,0,0,0,0,0,0,0,0,0,2.73,20.91,0,6.36,12.73,0.91,0.91,0,0,2.73,-2.42,25.13,39.02,-71.42,3,2,5,2,1,2,42.86,0,100,28.57,14.29,0,100,25,100,0,50,0,0,50,100,9,0,0,4,2,0,0,0,0,0,0,0,3,15,3,18,0.833333333,13,0.307692308,110,23
1099,DevilsDen,Delay,Role-assignment,Test,1,08:30pm,3,1,0.75,"The Devil's Den was the scariest I felt.  I remember first walking in and a character swinging a sledge hammer at my girlfriend who was in front of me.  I remembered this most because I was genuinely concerned something was going to happen and I was going to be stepping in.  It was also a shock because I dont remember anything the character looked like outside of a black figure and the sledgehammer.  Afterwards we continued through and I could smell gasoline/exhaust fumes of what I believed to be a chainsaw (I got this from my background with this).  Immediately after smelling this we stepped outside and a shorter woman bent over came running up the ramp towards the inside revving a chainsaw.  Afterwards we continued on back inside of another building and I remember walking around and through some box where a guy scared us in then came right back around and scared us coming out.  I remember this cause again, it was a jump scare right in my girlfriends face so I thought I was going to get defensive and then the character started laughing saying ""I got you didnt I"" and she responded ""yeah you did"" and he kept repeating this and them going back and forth saying he really got her and she said yes you did.  Then there was also a table saw somewhere in this section where someones hand had been chopped off.  I remember it being the darkest overall of the exhibits in terms of lighting throughout, if there was any light at all it was a pale white LED rather than bright lights like Infirmary, golden lights like in Asylum, and a mixture of both golden lights with just more colorful content (i.e. gory bloodsoaked or items, people, etc.) throughout the Ghostly Grounds.",1,48,42.01,94.94,10.41,2.98,2.32,0,0.66,10.93,0.66,10.26,2.98,1.66,0.33,2.32,0.66,1.66,1.99,3.31,0.99,1.99,1.99,0.33,1.32,1.32,0,0,0,8.28,1.66,0,0,0,0,1.66,6.62,0,0.66,1.99,0.99,0,0,1.66,0,0,0,0,0,0,4.64,18.87,0,3.31,10.6,4.97,0,0.33,1.66,4.64,0.81,33.89,-1.66,-29.8,2,4,1,4,5,2,49.79,100,57.43,0,70.19,61.62,12.44,45.45,100,0,100,0,51.11,17.22,0.28,16,0,0,15,3,0,0,0,0,1,4,0,3,34,8,42,0.80952381,31,0.483870968,303,23
1099,GhostlyGrounds,Delay,Role-assignment,Share,1,08:30pm,2,0,0.4,"The Ghostly Grounds I remember walking into and seeing the X and thinking it was going to be very scary, but ended up not being as scary as the other section of the tour marked X, I forget the name of that one but think it was the Wood Shop or something like that.  Anyways with the Ghostly Grounds I dont remember too too much unfortunately, I think the other sections stood out a little more.  I think with the Ghostly Grounds the memories I have are as follows:  there was a room that we entered that was bright and gory, had bodies hung upside down that were moving.  I also remember going up and down floors in the Ghostly Grounds which was unique compared to the other sections.  One section we went through was a cell block and I remember a box flashing with bright lights and banging around as if something was in it, all inside a cage to the right of the tour, as well as an air blast cannon that hit around my right calf.  There was also a guy running back and forth through the cells bars which I was kind of amazed as to how he fit through while running so fast, thinking if it were me Id get stuck or bang my head going through which made me laugh a little.   ",1,55.5,3.12,99,20.23,0.89,0.89,0,0,15.18,0.45,14.73,4.46,0.89,0.45,3.57,0,6.7,2.68,4.46,2.23,2.23,1.79,0.89,0.89,0.89,0,0,0,2.68,0.45,0,0,0,0,0.45,2.23,0,0,0,0.89,0,0,0.45,0,0,0,0,0,0.45,4.02,17.41,0,4.02,10.27,2.23,0.89,0,0.45,4.47,-6.76,30.71,3.92,-54.93,4,5,1,5,4,3,54.76,43.44,20.82,100,0,36.97,73.95,73.95,0,100,100,50,0,0,26.7,5,1,0,12,5,0,0,0,1,0,0,0,8,23,9,32,0.71875,18,0.666666667,224,23
1100,Infirmary,Immediate,Role-assignment,Baseline,1,06:15pm,3,0,0.4,"trippy and very colorful
hard to see
clowns
spinny
3d glasses",1,71.44,40.06,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,27.27,0,0,0,18.18,0,9.09,0,9.09,NA,-11.67,-58.26,NA,3,1,1,1,2,1,0,0,100,0,0,100,0,0,0,0,50,50,50,50,50,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,6,1,6,1,11,18
1100,Infirmary,Delay,Role-assignment,Baseline,1,06:15pm,3,1,0.6,"clowns 
trippy
walk through circle 
3d glasses 
painting
colorful 
wobbly bridge ",1,97.37,40.06,50.45,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.27,0,18.18,0,9.09,0,0,0,0,NA,-11.67,NA,NA,2,1,1,1,1,1,0,100,0,0,0,50,50,50,50,50,50,50,50,50,50,0,1,0,4,0,0,0,0,0,0,0,0,0,5,0,5,1,5,0.8,11,18
1100,Asylum,Delay,Role-assignment,Baseline,1,06:15pm,2,0,0.25,"jump scare
air gun 
spider
flashing lights ",1,89.52,40.06,24.32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,0,28.57,14.29,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.86,0,14.29,0,28.57,0,0,0,0,NA,NA,NA,NA,1,1,1,1,1,1,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,1,0,0,1,0,0,0,0,2,0,0,0,0,2,2,4,0.5,2,0.5,7,18
1100,DevilsDen,Immediate,Role-assignment,Test,1,06:15pm,5,0,0.4,"chainsaw
growl
bloody
",1,89.52,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,0,66.67,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,33.33,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,1,3,1,3,18
1100,DevilsDen,Delay,Role-assignment,Test,1,06:15pm,5,1,0.6,"guy with chainsaw
bloody
body parts
air shooter
desk
jump scare 
bus ",1,97.04,6.61,39.59,1,0,0,0,0,8.33,0,8.33,0,0,0,0,0,8.33,0,16.67,0,16.67,8.33,0,8.33,8.33,0,0,8.33,8.33,0,0,0,0,0,0,8.33,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,8.33,0,8.33,0,0,0,0,0,0,NA,90.96,NA,NA,1,1,1,2,1,1,100,0,0,0,0,50,50,50,50,50,50,50,50,50,50,1,1,0,5,0,0,0,0,0,0,0,0,0,7,0,7,1,7,0.714285714,12,18
1100,GhostlyGrounds,Delay,Role-assignment,Share,1,06:15pm,5,0,0.6,"lots of jump scares 
walk through bus 
up stairs 
",1,99,40.06,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,11.11,11.11,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,22.22,11.11,0,0,0,0,0,NA,47.82,NA,NA,1,1,1,2,1,1,100,0,100,100,0,50,50,50,50,50,50,50,50,50,50,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1,3,0,9,18
1101,Infirmary,Delay,Control,Baseline,0,07:30pm,3,0,0.8,"The first room of Infirmary looked like a wicked art studio with glow in the dark neon paint everywhere. There was an easel and a female actor who laughed incredibly loudly as we walked past. Next we walked into a larger room with multiple actors, one female actor was dancing on a high surface, and we were handed 3D glasses. we kept moving through a hallway and several actors dressed as clowns popped out to scare us. There were spiders on the walls of some of the hallways. There was a small hallway/tunnel with lights that spun around.  ",1,94.08,99,64.74,10.27,5.05,5.05,0,0,2.02,1.01,1.01,0,0,0,0,1.01,0,0,3.03,1.01,2.02,2.02,1.01,1.01,1.01,0,0,0,15.15,3.03,0,0,0,1.01,1.01,12.12,0,0,2.02,0,0,0,0,0,0,0,0,0,0,3.03,23.23,0,5.05,13.13,4.04,1.01,0,0,3.03,NA,63.63,65.73,NA,5,2,1,3,1,1,55.34,36.89,0,36.89,100,0,100,66.67,100,73.68,50,50,50,50,50,5,2,0,8,0,0,0,0,0,0,0,0,0,15,0,15,1,15,0.533333333,99,20
1101,Asylum,Immediate,Control,Baseline,0,07:30pm,2,0,0.5,"we started with a man on the phone banging his hand on the desk. We passes him and ran into a lady with a black wig and a red robe standing in front of a mirror. We continued walking and she came around the corner and opened a fan in our faces. Continuing on we walked into a hallway with a bunch of strobe lights and electricity sounds. There were a bunch of signs, but I cant remember what they said. ",1,94.83,97.57,61.67,20.23,6.17,6.17,0,0,3.7,0,3.7,1.23,0,1.23,0,0,2.47,1.23,0,0,0,0,0,0,0,0,0,0,16.05,3.7,0,1.23,0,0,2.47,13.58,0,0,2.47,3.7,0,0,0,0,0,0,0,0,0,0,23.46,0,6.17,11.11,3.7,2.47,0,0,0,-11.38,41.15,-19.98,-55.32,4,5,5,5,2,1,72.94,80,60,100,0,29.41,0,33.33,0,100,0,0,0,0,100,5,1,0,7,0,0,0,0,0,0,0,0,1,13,1,14,0.928571429,13,0.538461538,81,20
1101,Asylum,Delay,Control,Baseline,0,07:30pm,2,1,0.5,"When we walked into Asylum there was an oldstyle office with an actor yelling through a telephone. As we kept walking we entered a room with a large chair and a vanity. There was a female actor in a red robe with black hair. She looked at us and then turned to the mirror on the vanity. We walked past her, but she came around a second corner and flipped her large fan open with a loud noise. We then went into a loud and dark hallway with strobe lights and what sounded like tasers going off. There were lots of signs on the walls of this attraction, I think they mightve said ""backstage"" There was a dentists chair with an actor in a tiled room. ",1,92.42,97.7,55.61,12.07,4.72,4.72,0,0,2.36,0,2.36,0.79,0,0,0.79,0,0.79,0,0.79,0,0.79,0,0,0,0,0,0,0,15.75,3.94,0,0,0,1.57,2.36,11.81,0,0,3.94,0,0,0,0.79,0,0,0,0,0,0,2.36,24.41,0,6.3,10.24,3.94,3.94,0,0.79,2.36,28.39,53.1,38.76,-6.67,3,4,3,4,1,1,89.74,89.74,100,0,100,0,78.13,18.75,100,18.75,0,0,100,0,100,4,2,0,11,0,1,1,0,1,0,0,0,0,17,3,20,0.85,17,0.647058824,127,20
1101,DevilsDen,Immediate,Control,Baseline,0,07:30pm,4,0,0.4,"Walking in, there was a man hiding in the shadows of the entrance. We kept walking and one f the people in front of us turned out to be an actor. He scared us but we kept walking. I think we walked past a butcher man sawing at a table. We walked through a hallway of human body parts. There was a man with a chainsaw who chased us in the outside portion. The outside had a bunch of of down trees, like the chainsaw man had cut them down beforehand. ",1,99,99,93.28,9.61,7.69,7.69,0,0,3.3,0,3.3,1.1,0,0,0,0,2.2,0,1.1,0,1.1,1.1,0,1.1,1.1,0,0,0,17.58,0,0,0,0,0,0,17.58,0,0,0,5.49,0,0,0,0,0,0,0,1.1,0,3.3,24.18,0,7.69,14.29,2.2,0,0,0,4.4,32.3,20.84,14.17,61.88,5,2,2,3,3,1,22.81,33.33,0,66.67,100,26.32,100,0,33.33,0,0,100,100,0,0,7,1,0,4,0,0,0,0,0,0,0,0,0,12,0,12,1,12,0.333333333,91,20
1101,DevilsDen,Delay,Control,Baseline,0,07:30pm,4,1,0.8,"As soon as we entered the Devil's Den, there was an actor hiding in the shadows who popped out and scared us. Then, right after, there was an actor who we thought was just a person in the group ahead of us who turned around and scared us. We kept moving and went into an outside corridor that had a bunch of branches and logs on the other side of the railing, like a foresting place. There was a man leaning against the wall who didnt move right as we were walking past. But he fired up his chainsaw and chased us to the end of the outside corridor. Continuing on there were a lot of machines and actors with body parts in front of them. We had to walk through a moving box that looked like it was made out of human flesh, and an actor appeared on both sides to scare us. There was also a small hallway bathed in red light that had a variety of body parts just hanging from hooks on the walls. ",1,89.52,97.88,88.44,5.98,6.18,5.62,0,0.56,5.06,0,5.06,0.56,0.56,0,0,0,3.93,0,1.69,0,1.69,1.69,0,1.69,1.69,0,0,0,14.04,0,0,0,0,0,0,14.04,0,0,0,1.69,1.12,0,0,0,0,0,0,0.56,0,4.49,21.35,0,5.06,12.92,3.37,0,0,1.12,5.05,-33.67,-20.09,-41.31,-39.62,2,1,5,1,5,2,0,100,25,32.86,7.14,100,30.69,48.02,17.82,0,97.22,0,97.22,0,100,13,1,0,13,0,0,0,0,0,0,0,0,0,27,0,27,1,27,0.481481481,178,20
1101,GhostlyGrounds,Delay,Control,Baseline,0,07:30pm,4,0,0.8,"We started by walking through a bus that had some scattered passengers. We left the bus and entered a cage walkway. there was a loud crash when we walked through the cage. When when got inside the building, there was a man/creature working at some kind of machine. As we were moving past him, he slammed his hand against the machine, startling us. We then began to walk through what looked like a cell block or research center with a bunch of cages with various creatures in them. There were vines/plants hanging from up above. At the beginning of the walk, most of the creatures were animatronic, but as we got farther in, there were more actors. Once we walked through the cage room, there was a very dark room with bodies hanging upsidedown from chains in the ceiling. There were strobe lights that were blinking at such a rate that it was incredibly hard to see. After we walked through that room, there was a small room where a female actor was waiting to scare us. I remember walking up and down some stairs that were dark. ",1,83.55,93.21,93.14,9.95,5.79,5.26,0.53,0,5.26,0,4.21,0.53,0,0,0.53,0.53,2.63,0.53,1.58,0,1.05,1.05,0,0.53,0.53,0,0,0,9.47,0,0,0,0,0,0,9.47,0,0,0.53,2.11,0,0,1.05,0,0,0,0,0,0.53,1.05,22.11,0,5.26,13.16,2.63,0.53,0.53,1.05,1.58,5.44,11.73,-24.12,28.71,3,5,2,2,3,1,28.57,0,100,28.57,0,57.14,57.14,0,42.86,100,0,100,50,0,50,13,3,0,22,0,0,0,0,0,0,0,0,0,38,0,38,1,38,0.578947368,190,20
1102,Infirmary,Immediate,Control,Baseline,0,07:30pm,2,0,0.8,"spider, clowns, neon, spin tube, glasses, mod lady at the beginning, there were easels, paintings on the wall, spirals, splatter, paint, green, orange, yellow, dara got motion sick, tyler vibes, there was a painting on the wall at the beginning,  ",1,98.55,54.96,89.39,2.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,2.5,2.5,0,2.5,0,0,0,0,2.5,2.5,0,2.5,0,0,0,2.5,0,0,2.5,0,0,0,2.5,0,0,0,0,0,0,0,27.5,0,7.5,12.5,7.5,2.5,0,2.5,0,NA,-6.59,30.66,NA,5,2,1,1,1,1,0,60,20,0,100,0,100,0,100,0,50,50,50,50,50,0,0,0,16,0,1,0,0,0,0,0,0,1,16,2,18,0.888888889,16,1,40,19
1102,Infirmary,Delay,Control,Baseline,0,07:30pm,2,1,0.8,It was clown themed.  There was a mod sixties girl at the beginning.  There were easels and paint splatter.  They gave out 3D glasses.  I could not get the glasses to stay on my face.  There were alot of neon spiders.  Everything was neon.  There was a room we went through that was spinning as we walked across a platform.  ,1,54.7,59.9,89.39,20.23,3.33,3.33,0,0,5,1.67,3.33,0,0,1.67,0,0,1.67,0,0,0,0,0,0,0,0,0,0,0,8.33,1.67,0,0,0,0,0,6.67,0,0,1.67,0,0,0,1.67,0,0,0,0,0,0,6.67,20,0,6.67,13.33,0,1.67,0,1.67,6.67,NA,54,43.36,NA,5,3,1,2,1,1,66.67,0,66.67,33.33,100,0,0,100,100,0,50,50,50,50,50,3,1,0,7,0,0,0,0,0,0,0,0,0,11,0,11,1,11,0.636363636,60,19
1102,Asylum,Delay,Control,Baseline,0,07:30pm,3,0,0.5,Everything was in grey scale.  All of the actors had face makeup to look like they were in black and white. A lot of men were in suits. There was a dentists chair.  There was a guy that was a detective.  There was a pin up woman with a fan and a nice robe.  There was narration of some sort of killer being on the loose.  ,1,93.12,86.82,13.81,20.23,1.52,0,0,1.52,6.06,3.03,3.03,0,0,0,3.03,0,0,0,3.03,1.52,1.52,0,0,0,0,0,0,0,10.61,1.52,0,0,1.52,0,0,9.09,0,0,1.52,3.03,0,0,0,0,0,0,0,0,0,3.03,19.7,1.52,0,12.12,6.06,0,1.52,0,3.03,NA,18.44,14.19,NA,4,3,1,3,4,1,35.71,50,0,100,50,23.81,33.33,100,0,33.33,50,50,50,50,50,0,0,0,9,0,0,0,0,0,0,0,0,0,9,0,9,1,9,1,66,19
